ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Complain,Z_CostContact,Z_Revenue,Age,Children,HouseholdSize,CustomerTenure,TotalSpend,TotalPurchases,DealsPurchases,WebVisitIntensity,WebShare,CatalogShare,StoreShare,CampaignAcceptance,cluster,pc1,pc2,segment
10708,1988,Graduation,Married,54698.0,0,0,2012-08-12,32,375,43,258,4,17,225,2,9,3,7,4,0,0,0,0,0,0,0,3,11,27,0,2,872.0,922.0,19,2,4,0.47368421052631576,0.15789473684210525,0.3684210526315789,0,0,-0.5392947792604262,-0.5443185456884573,High-Value Loyalists
10709,1980,Graduation,Divorced,76409.0,1,0,2012-12-05,3,724,103,250,91,77,129,2,10,5,8,6,0,0,0,0,0,0,0,3,11,35,1,2,757.0,1374.0,23,2,6,0.43478260869565216,0.21739130434782608,0.34782608695652173,0,0,-0.6477303340549091,-0.7652167305051107,High-Value Loyalists
10710,1954,Master,Together,46486.0,1,0,2012-12-12,46,148,60,199,61,23,88,2,5,6,8,8,0,1,1,0,0,0,0,3,11,61,1,3,750.0,579.0,19,2,8,0.2631578947368421,0.3157894736842105,0.42105263157894735,2,1,0.7047947233473104,-0.08203157289512103,Digital Enthusiasts
10711,1978,Graduation,Widow,28682.0,1,1,2012-04-04,45,32,2,27,14,12,8,3,1,1,2,4,0,0,0,0,1,0,0,3,11,37,2,3,1002.0,142.34,4,3,4,0.25,0.25,0.5,1,1,1.7739677873239112,0.2497916942995126,Digital Enthusiasts
10712,1953,2n Cycle,Married,63783.0,1,0,2012-01-17,49,161,4,150,56,81,64,0,4,3,5,4,0,0,0,0,0,0,0,3,11,62,1,3,1080.0,516.0,12,0,4,0.3333333333333333,0.25,0.4166666666666667,0,1,0.3977759671077081,-0.10654905237278572,Digital Enthusiasts
10713,1957,Graduation,Divorced,46704.0,0,1,2012-10-18,39,412,59,248,57,100,58,3,6,3,16,3,0,0,0,1,0,0,0,3,11,58,1,2,805.0,934.0,25,3,3,0.24,0.12,0.64,1,0,-0.18423682334590713,1.1499888701069068,High-Value Loyalists
10714,1963,PhD,Together,35016.0,1,1,2014-03-23,61,58,14,22,8,17,29,6,2,1,3,3,0,0,0,0,0,0,0,3,11,52,2,4,284.0,148.0,6,6,3,0.3333333333333333,0.16666666666666666,0.5,0,1,2.5498308176666433,0.34377698325309003,Digital Enthusiasts
10715,1968,Master,Single,90744.0,0,0,2012-03-17,20,759,249,181,142,472,179,1,12,12,8,5,1,1,0,0,0,0,0,3,11,47,0,1,1020.0,1982.0,32,1,5,0.375,0.375,0.25,2,0,-2.3023117208540125,-1.144710323648539,High-Value Loyalists
10716,1966,Graduation,Single,47756.0,1,1,2013-04-13,75,159,34,193,3,7,116,4,4,1,3,8,0,0,0,0,0,0,0,3,11,49,2,3,628.0,512.0,8,4,8,0.5,0.125,0.375,0,1,1.94663367319917,-0.43254617012716834,Digital Enthusiasts
10717,1965,Master,Married,90361.0,0,0,2013-06-04,41,767,163,126,71,250,45,0,12,2,14,3,0,0,0,0,0,0,1,3,11,50,0,2,576.0,1422.0,28,0,3,0.42857142857142855,0.07142857142857142,0.5,0,0,-1.5064458891905936,0.21878129204246916,High-Value Loyalists
10718,1983,Graduation,Single,29897.0,1,2,2013-08-22,37,154,9,78,7,22,11,9,1,1,2,10,1,0,0,0,0,0,0,3,11,32,3,4,497.0,281.0,4,9,10,0.25,0.25,0.5,1,1,3.568814070517227,0.11867057059832685,Digital Enthusiasts
10719,1954,Master,Married,57975.0,0,0,2014-06-02,79,117,45,137,17,21,40,3,4,1,5,4,0,0,0,0,0,0,0,3,11,61,0,2,213.0,377.0,10,3,4,0.4,0.1,0.5,0,1,0.1323965950982952,0.617867997423762,Digital Enthusiasts
10720,1981,Graduation,Widow,34487.0,1,1,2012-12-17,42,251,14,99,8,8,140,9,2,3,5,6,0,0,1,0,1,0,0,3,11,34,2,3,745.0,520.0,10,9,6,0.2,0.3,0.5,2,1,2.134985542320708,0.2602009715488601,Digital Enthusiasts
10721,1978,Graduation,Together,94819.0,1,0,2012-11-22,13,514,78,225,23,11,264,2,3,10,6,1,0,1,0,0,0,0,0,3,11,37,1,3,770.0,1115.0,19,2,1,0.15789473684210525,0.5263157894736842,0.3157894736842105,1,0,-0.4784230408183811,-0.8544487738719844,High-Value Loyalists
10722,1972,Master,Married,89980.0,0,0,2013-04-03,51,1208,89,341,81,167,49,0,17,3,7,6,0,0,0,0,0,1,0,3,11,43,0,2,638.0,1935.0,27,0,6,0.6296296296296297,0.1111111111111111,0.25925925925925924,1,0,-1.4303607743842495,-1.2516201647182883,High-Value Loyalists
10723,1950,Graduation,Widow,33256.0,0,0,2014-02-11,38,477,15,299,28,50,169,6,13,3,6,7,0,0,0,0,0,0,0,3,11,65,0,1,324.0,1038.0,22,6,7,0.5909090909090909,0.13636363636363635,0.2727272727272727,0,0,-0.3599441910825533,-0.6343568107307875,High-Value Loyalists
10724,1977,Basic,Divorced,96668.0,0,0,2013-06-11,30,928,153,166,227,138,832,0,12,6,20,3,0,0,0,0,1,0,0,3,11,38,0,1,569.0,2444.0,38,0,3,0.3157894736842105,0.15789473684210525,0.5263157894736842,1,0,-2.720128226400306,0.2704918373295091,High-Value Loyalists
10725,1966,Graduation,Single,130117.49999999999,1,0,2012-02-08,0,606,50,284,163,52,207,1,7,6,6,4,1,0,0,1,0,0,0,3,11,49,1,2,1058.0,1362.0,19,1,4,0.3684210526315789,0.3157894736842105,0.3157894736842105,2,0,-1.4602534188062841,-0.9463794278007426,High-Value Loyalists
10726,1973,Graduation,Single,89083.0,0,0,2013-02-07,29,119,416,42,2,95,225,1,2,8,10,1,0,0,0,0,1,0,0,3,11,42,0,1,693.0,899.0,20,1,1,0.1,0.4,0.5,1,0,-1.814126417832848,0.46448439119702256,High-Value Loyalists
10727,1959,Graduation,Widow,129801.0,0,0,2013-03-30,25,698,56,1141,179,169,49,2,8,4,23,0,0,0,0,0,0,0,0,3,11,56,0,1,642.0,2292.0,35,2,0,0.22857142857142856,0.11428571428571428,0.6571428571428571,0,0,-2.919638356630673,1.154880274750246,High-Value Loyalists
10728,1984,Graduation,Single,53008.0,1,0,2014-03-03,29,172,129,478,8,39,81,5,5,1,10,5,0,0,0,0,0,0,0,3,11,31,1,2,304.0,907.0,16,5,5,0.3125,0.0625,0.625,0,1,0.32273897517517763,0.9299184036555479,Digital Enthusiasts
10729,1971,Master,Married,45605.0,0,1,2013-08-12,46,25,15,30,7,15,34,5,3,2,3,9,0,0,0,0,0,0,1,3,11,44,1,3,507.0,142.34,8,5,9,0.375,0.25,0.375,0,1,1.6049875765581947,-0.32899080728791663,Digital Enthusiasts
10730,1976,PhD,Divorced,56260.0,0,0,2013-09-03,38,313,5,296,80,109,324,1,10,2,9,3,1,0,0,1,0,0,0,3,11,39,0,1,485.0,1127.0,21,1,3,0.47619047619047616,0.09523809523809523,0.42857142857142855,2,0,-1.3890655646843866,-0.0993949637902665,High-Value Loyalists
10731,1954,PhD,Single,94129.0,0,0,2012-10-14,49,456,102,146,20,328,31,3,3,3,6,5,1,0,0,0,0,0,0,3,11,61,0,1,809.0,1083.0,12,3,5,0.25,0.25,0.5,1,0,-1.2011333059378095,0.5726150404338777,High-Value Loyalists
10732,1978,Graduation,Married,69771.0,0,0,2013-10-16,7,1588,139,795,177,428,385,1,7,8,41,0,0,0,0,1,0,0,0,3,11,37,0,2,442.0,3512.0,56,1,0,0.125,0.14285714285714285,0.7321428571428571,1,0,-2.914353160948189,1.2627508005440495,High-Value Loyalists
10733,1985,2n Cycle,Together,57140.0,0,0,2012-03-29,0,250,268,257,250,50,155,3,7,3,11,8,0,1,0,0,1,1,0,3,11,30,0,2,1008.0,1230.0,21,3,8,0.3333333333333333,0.14285714285714285,0.5238095238095238,3,0,-0.7415377049705821,0.20591929810953064,High-Value Loyalists
10734,1944,PhD,Together,78615.0,0,0,2012-06-25,55,563,220,373,20,87,85,0,6,10,6,3,0,1,0,0,0,1,0,3,11,71,0,2,920.0,1348.0,22,0,3,0.2727272727272727,0.45454545454545453,0.2727272727272727,2,0,-1.3192330733643551,-0.740067119909581,High-Value Loyalists
10735,1974,PhD,Widow,45481.0,0,1,2012-07-15,43,66,2,96,25,13,13,3,3,1,2,9,0,0,0,0,0,0,0,3,11,41,1,2,900.0,215.0,6,3,9,0.5,0.16666666666666666,0.3333333333333333,0,1,0.9298941506010148,-0.595732015291714,Digital Enthusiasts
10736,1982,Graduation,Widow,105631.0,0,0,2013-02-25,15,242,171,238,229,35,13,3,6,4,3,3,1,0,0,0,0,0,0,3,11,33,0,1,675.0,928.0,13,3,3,0.46153846153846156,0.3076923076923077,0.23076923076923078,1,0,-1.542899231051746,-1.1997593385027272,High-Value Loyalists
10737,1982,Graduation,Married,68700.0,0,0,2012-03-04,26,478,25,113,37,42,62,1,6,3,5,6,0,0,0,0,1,0,0,3,11,33,0,2,1033.0,757.0,14,1,6,0.42857142857142855,0.21428571428571427,0.35714285714285715,1,0,-0.6175169121611651,-0.5945221168992145,High-Value Loyalists
10739,1976,Master,Married,61072.0,0,0,2014-03-10,29,775,327,791,353,250,191,2,8,9,23,2,0,0,1,0,0,1,0,3,11,39,0,2,297.0,2687.0,40,2,2,0.2,0.225,0.575,2,0,-1.9050719885864016,0.5637742330631883,High-Value Loyalists
10740,1960,PhD,Together,77524.0,0,0,2012-12-23,21,579,154,501,783,480,6,1,7,11,22,4,0,0,0,1,1,1,0,3,11,55,0,2,739.0,2503.0,40,1,4,0.175,0.275,0.55,3,0,-2.1408378867773825,0.45777912853855607,High-Value Loyalists
10741,1974,Graduation,Married,107098.0,0,0,2012-01-05,37,868,98,267,0,426,175,0,22,0,11,5,0,0,0,0,0,1,0,3,11,41,0,2,1086.6599999999999,1834.0,33,0,5,0.6666666666666666,0.0,0.3333333333333333,1,0,-1.8287199762407829,-0.9914401889748773,High-Value Loyalists
10742,1957,PhD,Single,65817.0,0,1,2012-09-04,39,225,22,199,16,55,9,1,6,2,2,2,0,0,0,0,0,0,0,3,11,58,1,2,849.0,526.0,10,1,2,0.6,0.2,0.2,0,0,-0.1037052954445044,-1.290982137270866,High-Value Loyalists
10743,1959,Graduation,Married,111173.0,0,0,2012-03-03,0,411,111,602,47,138,12,0,8,3,16,2,1,0,0,0,0,0,0,3,11,56,0,2,1034.0,1321.0,27,0,2,0.2962962962962963,0.1111111111111111,0.5925925925925926,1,0,-2.050672357636187,0.686565509327908,High-Value Loyalists
10744,1986,Graduation,Single,32673.0,1,1,2013-07-27,28,191,44,110,44,83,140,3,8,1,5,7,1,1,0,1,1,0,0,3,11,29,2,3,523.0,612.0,14,3,7,0.5714285714285714,0.07142857142857142,0.35714285714285715,4,1,1.345341641283769,-0.8839218163901088,Digital Enthusiasts
10745,1988,Master,Together,37580.0,0,0,2013-12-17,62,434,147,301,63,6,119,0,4,6,8,6,0,0,0,0,1,0,0,3,11,27,0,2,380.0,1070.0,18,0,6,0.2222222222222222,0.3333333333333333,0.4444444444444444,1,0,-0.38891399798544674,0.022632130147355087,High-Value Loyalists
10746,1979,Graduation,Divorced,45650.0,0,0,2012-09-16,19,671,194,1299,81,177,147,4,6,18,13,7,0,0,0,1,0,1,0,3,11,36,0,1,837.0,2569.0,37,4,7,0.16216216216216217,0.4864864864864865,0.35135135135135137,2,0,-1.7374930926544463,-0.5159134408448213,High-Value Loyalists
10747,1984,PhD,Widow,86376.0,1,0,2012-09-26,50,1185,5,266,36,143,318,2,8,3,16,7,1,0,0,1,0,1,0,3,11,31,1,2,827.0,1953.0,27,2,7,0.2962962962962963,0.1111111111111111,0.5925925925925926,3,0,-0.7998345078155975,0.4758290681342625,High-Value Loyalists
10748,1974,Master,Widow,35070.0,0,2,2012-10-16,42,50,24,53,2,5,10,3,1,2,2,6,0,0,0,0,0,0,0,3,11,41,2,3,807.0,144.0,5,3,6,0.2,0.4,0.4,0,1,1.7966392297041809,-0.20947986831161627,Digital Enthusiasts
10749,1964,Graduation,Widow,44750.0,0,0,2012-11-24,69,312,11,132,11,9,6,3,1,1,6,6,0,0,0,0,0,0,0,3,11,51,0,1,768.0,481.0,8,3,6,0.125,0.125,0.75,0,0,-0.18197678604169756,2.059429816202575,High-Value Loyalists
10750,1976,Master,Single,90280.0,0,1,2013-09-18,40,238,106,90,115,97,245,2,5,10,5,7,1,1,0,0,0,0,0,3,11,39,1,2,470.0,891.0,20,2,7,0.25,0.5,0.25,2,0,-0.41687471486932803,-1.1216932036018308,High-Value Loyalists
10751,1979,Graduation,Single,83715.0,0,0,2012-10-03,6,415,77,160,252,41,171,2,10,2,4,8,0,0,1,0,0,0,0,3,11,36,0,1,820.0,1116.0,16,2,8,0.625,0.125,0.25,1,0,-1.3132262400093908,-1.2071083832922826,High-Value Loyalists
10752,1973,Master,Single,65319.0,1,0,2012-12-10,12,285,114,646,2,7,71,0,9,2,6,5,0,0,0,1,1,0,0,3,11,42,1,2,752.0,1125.0,17,0,5,0.5294117647058824,0.11764705882352941,0.35294117647058826,2,0,-0.6181840157258238,-0.7392189326420571,High-Value Loyalists
10753,1976,Graduation,Widow,61296.0,0,0,2014-03-12,5,1138,283,1228,430,86,427,2,25,15,14,6,0,0,0,0,0,0,0,3,11,39,0,1,295.0,3592.0,54,2,6,0.46296296296296297,0.2777777777777778,0.25925925925925924,0,0,-2.819108685933268,-1.2495068893970291,High-Value Loyalists
10754,1970,Graduation,Together,37009.0,0,1,2013-11-17,78,49,24,55,2,21,35,3,1,0,2,8,0,0,1,1,0,0,0,3,11,45,1,3,410.0,186.0,3,3,8,0.3333333333333333,0.0,0.6666666666666666,2,1,1.6485343052345056,1.2399599696383012,Digital Enthusiasts
10755,1989,Graduation,Together,68021.0,1,1,2014-04-15,10,120,195,575,54,40,271,2,5,6,10,3,0,0,1,0,0,0,0,3,11,26,2,4,261.0,1255.0,21,2,3,0.23809523809523808,0.2857142857142857,0.47619047619047616,1,1,0.7753664930709586,-0.25208537449479684,Digital Enthusiasts
10756,1974,Graduation,Together,89514.0,0,1,2012-11-17,29,704,67,496,40,5,141,3,7,5,15,4,0,0,0,0,0,0,0,3,11,41,1,3,775.0,1453.0,27,3,4,0.25925925925925924,0.18518518518518517,0.5555555555555556,0,0,-0.2647515393981293,0.3810230538248489,High-Value Loyalists
10757,1956,Graduation,Widow,56585.0,1,0,2014-04-15,50,220,15,177,66,29,113,4,9,2,2,3,1,0,0,0,0,0,0,3,11,59,1,2,261.0,620.0,13,4,3,0.6923076923076923,0.15384615384615385,0.15384615384615385,1,1,0.29775908176246707,-1.5115033383074998,Digital Enthusiasts
10758,1968,Graduation,Together,104065.0,0,0,2012-09-25,32,372,197,833,126,243,211,1,17,9,7,2,0,1,0,0,0,0,0,3,11,47,0,2,828.0,1982.0,33,1,2,0.5151515151515151,0.2727272727272727,0.21212121212121213,1,0,-1.9843228806611288,-1.4689106354877426,High-Value Loyalists
10759,1969,Master,Together,82125.0,0,0,2012-10-03,27,285,10,221,130,63,65,3,2,4,8,4,0,0,1,1,0,0,0,3,11,46,0,2,820.0,774.0,14,3,4,0.14285714285714285,0.2857142857142857,0.5714285714285714,2,0,-0.7568313246282946,0.7780961342351578,High-Value Loyalists
10760,1977,Graduation,Together,30074.0,0,1,2014-05-07,23,96,21,48,70,30,26,5,2,1,1,10,0,0,0,0,0,0,0,3,11,38,1,3,239.0,291.0,4,5,10,0.5,0.25,0.25,0,1,1.7331684124327784,-1.0762856576691764,Digital Enthusiasts
10761,1956,Graduation,Single,104667.0,0,0,2012-06-29,1,830,259,855,107,167,90,2,13,15,10,2,1,0,0,0,1,0,0,3,11,59,0,1,916.0,2308.0,38,2,2,0.34210526315789475,0.39473684210526316,0.2631578947368421,2,0,-2.886263665332915,-1.0299780168607222,High-Value Loyalists
10762,1955,Graduation,Divorced,84851.0,0,0,2014-01-06,4,831,36,727,163,83,311,0,8,5,22,3,0,0,0,0,1,0,0,3,11,60,0,1,360.0,2151.0,35,0,3,0.22857142857142856,0.14285714285714285,0.6285714285714286,1,0,-2.6595366723973557,1.041036056864599,High-Value Loyalists
10763,1960,PhD,Married,54412.0,0,0,2014-01-15,0,1081,109,739,132,163,135,1,9,9,23,4,1,1,0,0,0,0,0,3,11,55,0,2,351.0,2359.0,41,1,4,0.21951219512195122,0.21951219512195122,0.5609756097560976,2,0,-1.9657870347510467,0.555725376866289,High-Value Loyalists
10764,1961,PhD,Together,33974.0,1,1,2014-04-13,61,431,216,233,41,123,17,2,9,6,5,2,0,0,0,1,0,1,0,3,11,54,2,4,263.0,1061.0,20,2,2,0.45,0.3,0.25,2,1,1.3944982632686838,-1.2239814346778597,Digital Enthusiasts
10765,1984,Master,Widow,73419.0,0,0,2014-02-03,39,559,425,221,263,871,374,1,8,11,23,2,0,0,0,0,0,0,0,3,11,31,0,1,332.0,2713.0,42,1,2,0.19047619047619047,0.2619047619047619,0.5476190476190477,0,0,-2.514865685277741,0.47468719290112305,High-Value Loyalists
10766,1958,Master,Divorced,100088.0,0,0,2014-01-11,4,592,131,624,213,30,363,0,9,10,15,1,0,0,0,0,1,0,0,3,11,57,0,1,355.0,1953.0,34,0,1,0.2647058823529412,0.29411764705882354,0.4411764705882353,1,0,-2.8383442206587337,0.0159079463022479,High-Value Loyalists
10767,1966,Master,Together,92072.0,0,0,2012-11-14,56,735,122,143,12,59,147,1,2,5,13,5,0,1,0,0,1,0,0,3,11,49,0,2,778.0,1218.0,20,1,5,0.1,0.25,0.65,2,0,-1.1093197896103169,1.1768586944776918,High-Value Loyalists
10768,1972,Graduation,Widow,93381.0,0,0,2013-05-15,25,840,16,548,3,86,20,2,18,4,4,5,0,0,0,0,0,0,0,3,11,43,0,1,596.0,1513.0,26,2,5,0.6923076923076923,0.15384615384615385,0.15384615384615385,0,0,-1.7635384902392581,-1.6992264952495417,High-Value Loyalists
10769,1962,Master,Together,56136.0,1,1,2013-06-04,76,38,39,78,4,78,20,6,2,1,3,9,1,1,0,0,0,1,0,3,11,53,2,4,576.0,257.0,6,6,9,0.3333333333333333,0.16666666666666666,0.5,3,1,2.5885393375432053,0.20960057349334205,Digital Enthusiasts
10770,1984,Graduation,Divorced,50429.0,0,0,2012-09-20,55,380,173,278,168,40,227,1,14,3,6,3,0,0,0,0,0,1,0,3,11,31,0,1,833.0,1266.0,23,1,3,0.6086956521739131,0.13043478260869565,0.2608695652173913,1,0,-1.2370176246846654,-1.0881104985761516,High-Value Loyalists
10771,1975,Master,Together,37792.0,1,1,2012-12-17,55,45,19,90,6,30,44,2,3,0,2,8,1,0,0,0,0,0,0,3,11,40,2,4,745.0,234.0,5,2,8,0.6,0.0,0.4,1,1,2.350188013523451,-0.5546721168686258,Digital Enthusiasts
10772,1967,Master,Divorced,40386.0,0,2,2014-02-04,13,69,16,38,53,5,16,1,2,3,6,14,0,0,0,0,0,0,0,3,11,48,2,3,331.0,197.0,11,1,14,0.18181818181818182,0.2727272727272727,0.5454545454545454,0,1,1.6260431298025577,0.50363664988473,Digital Enthusiasts
10773,1962,Graduation,Single,44880.0,0,0,2012-01-14,56,101,47,170,20,0,55,7,4,1,10,7,0,0,1,0,0,0,0,3,11,53,0,1,1083.0,393.0,15,7,7,0.26666666666666666,0.06666666666666667,0.6666666666666666,1,0,0.054322137532178835,1.5241991929215675,High-Value Loyalists
10774,1967,Graduation,Married,90511.0,1,0,2012-03-10,39,476,159,167,12,60,141,1,3,4,14,0,1,0,1,0,0,0,0,3,11,48,1,3,1027.0,1015.0,21,1,0,0.14285714285714285,0.19047619047619047,0.6666666666666666,2,0,-0.4829627709807199,1.0613766511852092,High-Value Loyalists
10775,1945,Graduation,Single,37760.0,1,0,2013-01-04,37,246,1,114,45,137,25,2,2,2,12,5,0,0,0,0,0,0,0,3,11,70,1,2,727.0,568.0,16,2,5,0.125,0.125,0.75,0,1,0.22003476127628438,1.9547477096202388,Digital Enthusiasts
10776,1970,Master,Single,50379.0,1,1,2013-11-25,61,65,2,46,12,3,33,4,0,0,0,12,0,0,0,0,0,0,0,3,11,45,2,3,402.0,161.0,2,4,12,0.0,0.0,0.0,0,1,2.306487946633508,-0.38553279087511394,Digital Enthusiasts
10777,1957,Graduation,Divorced,78530.0,0,0,2014-03-16,27,791,87,228,61,63,70,4,2,8,8,3,0,0,0,0,0,0,0,3,11,58,0,1,291.0,1300.0,18,4,3,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,0,-1.369539320868384,0.37175147276592024,High-Value Loyalists
10778,1962,Graduation,Widow,57046.0,0,2,2013-09-07,37,74,24,23,56,9,55,8,2,2,2,7,0,0,0,0,0,0,0,3,11,53,2,3,481.0,241.0,6,8,7,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1,2.0657587433357834,-0.5077606767920753,Digital Enthusiasts
10779,1953,PhD,Widow,51663.0,0,0,2014-02-11,49,130,34,93,65,31,21,7,2,5,3,4,1,0,1,1,0,0,0,3,11,62,0,1,324.0,374.0,10,7,4,0.2,0.5,0.3,3,0,-0.25535763100612174,-0.2825371297274847,High-Value Loyalists
10780,1996,Master,Together,79838.0,1,0,2012-05-13,26,885,49,117,70,94,115,1,6,4,13,3,0,1,1,0,1,0,0,3,11,19,1,3,963.0,1330.0,23,1,3,0.2608695652173913,0.17391304347826086,0.5652173913043478,3,0,-0.4144018563029263,0.1953713527500912,High-Value Loyalists
10781,1962,Master,Divorced,51449.0,1,0,2012-04-03,60,200,151,178,207,37,48,1,3,1,6,3,0,0,0,0,0,0,0,3,11,53,1,2,1003.0,821.0,10,1,3,0.3,0.1,0.6,0,1,0.12135711050597743,0.9501738829312949,Digital Enthusiasts
10782,1971,Master,Single,64602.0,1,0,2013-03-28,25,403,11,112,109,103,195,4,13,1,6,5,0,0,0,0,0,0,0,3,11,44,1,2,644.0,933.0,20,4,5,0.65,0.05,0.3,0,0,-0.00857925896326608,-0.9368545753307645,High-Value Loyalists
10783,1984,2n Cycle,Single,33811.0,0,1,2012-10-03,42,33,2,141,30,26,6,2,4,2,7,5,1,0,0,1,0,1,0,3,11,31,1,2,820.0,238.0,13,2,5,0.3076923076923077,0.15384615384615385,0.5384615384615384,3,1,0.4214926121007551,0.42689878000790815,Digital Enthusiasts
10784,1956,Graduation,Together,53254.0,1,0,2014-03-02,15,414,12,191,16,25,103,4,5,2,11,3,0,0,0,0,0,0,0,3,11,59,1,3,305.0,761.0,18,4,3,0.2777777777777778,0.1111111111111111,0.6111111111111112,0,1,0.4510235953198421,0.9626978430241715,Digital Enthusiasts
10785,1975,Graduation,Single,69268.0,1,0,2012-03-07,86,348,40,306,49,79,54,1,2,5,12,5,1,1,0,0,0,0,0,3,11,40,1,2,1030.0,876.0,19,1,5,0.10526315789473684,0.2631578947368421,0.631578947368421,2,0,-0.09670811480020974,1.0240458945742512,High-Value Loyalists
10786,1942,PhD,Together,57656.0,1,0,2012-11-24,42,75,66,189,53,34,44,1,7,2,2,4,0,0,0,0,0,0,0,3,11,73,1,3,768.0,461.0,11,1,4,0.6363636363636364,0.18181818181818182,0.18181818181818182,0,1,0.5743351567432289,-1.3742395432236154,Digital Enthusiasts
10787,1982,Graduation,Widow,63395.0,0,0,2012-09-25,13,874,62,542,112,119,103,3,10,1,16,3,0,0,0,0,0,0,0,3,11,33,0,1,828.0,1812.0,27,3,3,0.37037037037037035,0.037037037037037035,0.5925925925925926,0,0,-1.6640589981591156,0.7190437536602496,High-Value Loyalists
10788,1977,PhD,Single,33635.0,1,2,2013-06-17,71,123,76,111,17,52,12,4,5,1,3,12,0,1,0,0,0,0,0,3,11,38,3,4,563.0,391.0,9,4,12,0.5555555555555556,0.1111111111111111,0.3333333333333333,1,1,3.217027545675279,-0.9437731837139877,Digital Enthusiasts
10789,1972,Basic,Single,60191.0,1,1,2012-09-24,62,85,30,171,22,3,41,3,5,3,7,10,0,0,0,0,0,0,1,3,11,43,2,3,829.0,352.0,15,3,10,0.3333333333333333,0.2,0.4666666666666667,0,1,1.6285104501171304,-0.005410328533108091,Digital Enthusiasts
10790,1964,Graduation,Married,88399.0,0,0,2014-04-26,40,919,103,792,321,218,348,2,24,3,13,5,1,0,0,1,0,0,0,3,11,51,0,2,250.0,2701.0,40,2,5,0.6,0.075,0.325,2,0,-1.9210731147581186,-0.9115260833521874,High-Value Loyalists
10791,1979,Graduation,Together,88538.0,1,1,2012-02-17,52,282,14,177,26,11,32,1,4,3,3,5,0,0,0,0,0,0,0,3,11,36,2,4,1049.0,542.0,10,1,5,0.4,0.3,0.3,0,1,1.3537582803421282,-1.1269838911299224,Digital Enthusiasts
10792,1969,Basic,Widow,62506.0,1,0,2012-03-06,62,747,233,442,349,11,142,0,8,9,17,2,0,0,0,0,1,0,0,3,11,46,1,2,1031.0,1924.0,34,0,2,0.23529411764705882,0.2647058823529412,0.5,1,0,-1.0670538050900813,0.18959869457269515,High-Value Loyalists
10793,1973,Graduation,Divorced,94790.0,0,0,2014-03-16,4,325,74,931,164,116,594,1,13,2,24,5,0,0,0,1,0,0,0,3,11,42,0,1,291.0,2204.0,39,1,5,0.3333333333333333,0.05128205128205128,0.6153846153846154,1,0,-2.597649486502477,0.7570503376492514,High-Value Loyalists
10794,1966,Graduation,Divorced,69099.0,0,0,2013-04-18,31,1280,148,302,316,692,52,0,17,5,20,2,0,0,0,0,0,1,0,3,11,49,0,1,623.0,2790.0,42,0,2,0.40476190476190477,0.11904761904761904,0.47619047619047616,1,0,-2.6977942891528564,0.05377070425520993,High-Value Loyalists
10795,1974,Graduation,Divorced,59440.0,0,0,2014-01-25,3,499,253,336,71,89,85,3,5,9,8,5,0,1,0,0,1,0,0,3,11,41,0,1,341.0,1333.0,22,3,5,0.22727272727272727,0.4090909090909091,0.36363636363636365,2,0,-1.4672318727827947,-0.33394760608519114,High-Value Loyalists
10796,1970,Graduation,Single,93871.0,0,0,2013-02-17,21,1068,60,669,59,52,27,0,3,14,13,0,0,0,1,0,0,0,0,3,11,45,0,1,683.0,1935.0,30,0,0,0.1,0.4666666666666667,0.43333333333333335,1,0,-2.6337976513973147,0.009037420125989286,High-Value Loyalists
10797,1960,Graduation,Widow,123595.0,0,0,2014-04-15,42,714,209,437,105,47,200,3,5,11,11,4,1,1,0,1,0,0,0,3,11,55,0,1,261.0,1712.0,27,3,4,0.18518518518518517,0.4074074074074074,0.4074074074074074,3,0,-2.226236621101657,-0.0929295147425308,High-Value Loyalists
10798,1970,Graduation,Together,39725.0,0,2,2013-03-02,38,90,17,151,12,16,36,3,2,4,5,11,0,0,0,0,0,0,0,3,11,45,2,4,670.0,322.0,11,3,11,0.18181818181818182,0.36363636363636365,0.45454545454545453,0,1,2.2935532148130746,-0.03933285402549565,Digital Enthusiasts
10799,1965,Graduation,Together,50115.0,1,1,2013-10-31,99,160,13,20,40,11,5,1,2,1,2,10,0,0,0,0,0,1,0,3,11,50,2,4,427.0,249.0,5,1,10,0.4,0.2,0.4,1,1,2.4486997009098115,-0.3403706974176429,Digital Enthusiasts
10800,1970,Graduation,Divorced,43195.0,0,1,2014-06-15,58,209,47,97,13,8,16,7,1,7,4,7,1,0,0,0,0,0,0,3,11,45,1,2,205.34,390.0,12,7,7,0.08333333333333333,0.5833333333333334,0.3333333333333333,1,1,1.0419992421632385,-0.2745398702707246,Digital Enthusiasts
